"","Weights","Mu_1","Mu_2","Mu_3","Mu_4","Mu_5","Xi_11","Xi_12","Xi_13","Xi_14","Xi_15","Xi_22","Xi_23","Xi_24","Xi_25","Xi_33","Xi_34","Xi_35","Xi_44","Xi_45","Xi_55"
"11",0.00000297129144604043,-2.1479175677272,-1.00915033580918,-0.0641461282479237,1.09166925446827,1.75312676934618,0.594505624127261,0.214404809124698,-0.501706431210924,-0.752587403712341,0.0253724072396563,1.72587108242926,-1.09679327701698,-0.411781629900709,-0.142596258966163,4.4896253111916,0.0877313061136874,-0.299566866410845,2.25447509820742,-0.358056850520753,0.544313386837412
"12",0.00000737876549663784,-1.99147112470184,-1.02773756178054,0.0302185473502888,1.01884240003261,1.95181295572437,0.57024404854149,-0.0408804294666482,-0.719471262816194,-0.701902122964999,0.242846161093214,1.14790663054133,0.185111747590398,-0.230367088272785,-0.0368726289789522,4.64583607332539,0.87945351997214,-0.687202384842102,2.47997613685418,-0.878947621013122,0.658934184123335
"13",0.0000000922590336045576,-2.38898761180721,-0.816358548116224,0.10223256784318,1.0112911744095,1.5616575771355,0.42690958693287,0.26506562602442,-0.618348669764184,-0.503295592898341,0.0114253741209876,1.45215953554409,-0.740193628799408,-0.738092553014603,-0.0466415925991295,4.42379492274087,-0.109781493419645,0.299503418052392,2.9842815920275,-0.888712043387209,0.591765637615039
"14",0.0000223019362441603,-2.33539592907345,-0.911392219008105,-0.0489510322403537,0.888247849050485,1.72132479640297,0.616400727468244,-0.0182343231914677,-0.76324903744289,-0.413941545974659,0.0575184186277997,1.38882933894354,-1.14434437198528,-0.0193384801615452,-0.157472340380892,5.45262874979185,-0.182728145305062,-0.0765059406493242,1.77221159959815,-0.514602192403997,0.637857610832433
"15",0.0000114618429512737,-2.14873639689056,-0.925215349930486,-0.0173789414799214,0.952532902797979,1.67267967491402,0.419528467402903,-0.142315741873427,-0.110939210609002,-0.421936394018332,-0.0187898337499913,1.48586110318493,-0.633733699038201,-0.301797975022897,0.0221921629186131,6.92727367146061,0.00458102486113016,-0.666236159081679,2.7330321463931,-0.643066048203039,0.513907844977008
"16",0.00000570737751678841,-2.21990376381243,-1.01596967405073,-0.0138065790781654,0.995996947343966,1.8936257157087,0.254848456929533,0.0833389794780896,-0.178616044412791,-0.12549443137003,-0.0937902851616264,2.42679343719541,-1.3661155796982,-0.753074269161207,-0.103388332458678,6.52931264468239,-0.208973998601982,-0.687139131576037,1.46206764638723,-0.0691546559382852,0.491671947561272
"17",0.0000000193169967399954,-2.05094902911304,-1.058213583446,0.0119810601309687,1.30322114003471,1.63914912838398,0.479875111032513,-0.227728427958304,-0.243621341871187,-0.39941290702673,-0.115678503033067,1.1386758614325,-0.317680223491084,0.292959225408481,-0.198576417644252,4.48935960473981,-0.0537865307527722,-0.494996342363133,1.56765586055552,-0.154949695177832,0.473783099694299
"18",0.00000736228768952641,-2.07074255765499,-1.13799491439708,0.00940328322182258,0.999006801648427,1.32281244531494,0.435413471057162,0.0722309347281635,-0.207179234368474,-0.267269807696527,-0.111430935245248,1.20462556213487,-0.402779290882444,-0.576659581224096,-0.0597648483918518,4.00091615395231,-0.305548764810924,0.0333131367193919,2.35777199615838,-0.538635446754382,0.548679394203581
"19",0.000017363555459644,-2.13521093311974,-0.939592400841352,0.0319406745775047,0.925668168824232,1.68256988882716,0.544406762274729,-0.211178468430907,-0.513383709375579,-0.474779635219924,0.0904045804292839,1.46064910865086,-0.249410442122835,-0.262063479772483,-0.16373386281536,6.86030831575578,0.276685758834983,-0.455254834037865,2.18323653480666,-0.553955077456982,0.478115724125737
"20",0.000000109756384081094,-2.27945140500619,-1.07970635916968,-0.168221918508243,0.945431371550051,1.32128796150871,0.463977869959257,0.00529860620167136,0.11129171853209,-0.520226958604993,-0.0534405134152344,1.31382892145392,-0.817431088610168,-0.260876500630471,0.00464913090630167,3.25425648461175,-0.0580104526538742,-0.264647215184269,1.78384067193301,-0.440155458775794,0.577102353703889
"21",0.00000799909104171103,-2.22091383608333,-1.12688993451584,-0.0755530861921434,0.953467813171266,1.87515145964596,0.550941120269997,-0.0688224802082023,-0.538405841799123,-0.42468544273858,-0.0534027390283434,1.40208225093996,-0.592718689469537,-0.263459488058802,-0.216403026140336,4.37918475223819,0.888090437479933,-0.340551220132807,1.73455887679227,-0.257451651688889,0.480071021594853
"22",0.000463120435216755,-1.95172128816514,-0.793987849572078,-0.0466672551748229,1.17888246965254,1.78121387772571,0.471333637428269,0.039024116697917,-0.549040897744339,-0.374616748878343,-0.0621379938314708,1.37837004888625,-0.193867675084917,-0.364868110776554,-0.00414242141419731,4.99149736713409,0.0883581872499408,-0.440066346001687,2.36006559501048,-0.192218857194781,0.418181438929833
"23",0.000000918136332174615,-1.98605897380232,-0.770234807354483,0.0632422410878839,1.11454772413883,2.33879475167228,0.466615316194869,-0.0517924025591511,-0.289653702394947,-0.485622475210649,-0.0309202718342901,1.97485168368085,-0.772085349877969,-0.29419163543823,-0.0486929317585886,4.18239235062078,-0.159124918665076,-0.380910015092778,1.83914556613329,-0.193404480544432,0.369297066941024
"24",0.00000224007886291065,-1.8237140526355,-0.919952820478833,0.0996649540865219,1.28398322723572,2.05842964488414,0.426336704559812,-0.117012227308256,-0.217695340059759,-0.425098080790364,0.00277297943806026,1.40040027105044,-0.758376850550338,0.0991834344008594,-0.195169658597937,9.09838310323965,0.45727971058734,-0.946168369052246,1.26388693003169,-0.191336869134177,0.423816501583426
"25",0.00000824082556411558,-2.28342975792063,-0.84041906389541,-0.116755090795411,1.04648966418249,1.57503385983465,0.65372536018351,0.116295475591965,-0.685826883691759,-0.377330786575087,-0.119519110272951,1.13144225532352,-0.442084554677163,-0.541146900847652,-0.0174577792047222,5.36478452513139,0.11385948390824,-0.378371512115469,1.49555347724737,-0.125673097918369,0.441383161571041
"26",0.00000116229113127674,-2.52929711251532,-0.877520618166654,0.00949425693452902,0.823664417199897,1.84876278014395,0.321908186295099,0.184495715307744,-0.154372559286347,-0.458111320636987,-0.0306849116911339,1.43344468949089,-0.857016127122492,-0.506077893339943,-0.0222428858139695,4.36299187158053,0.138909604602273,-0.588232545690663,1.72352234621878,-0.0519799420752136,0.457968741603346
"27",0.000000087033656680925,-1.57934396823733,-0.740419839906366,0.170777360364634,1.23741893411537,2.052445274772,0.608812130643058,-0.568341750204496,-0.146708430558129,-0.772290579635653,0.122745233334758,1.86683420425085,-0.441849171762955,0.136624629541969,0.0124322683587617,4.19405306087533,0.275191310261454,-0.464333915420175,2.48094403117181,-0.582510733787984,0.42490044336255
"28",0.00000000000770729868727605,-1.86194074325697,-0.86688811448911,0.0149558763854281,1.11102607753234,1.99738843140025,0.564517723721148,-0.146861448093763,-0.50530551439371,-0.603546211442916,-0.0589483436612417,1.5577650121242,-0.559472055911667,-0.176335493595089,-0.0394904115063607,7.63270305141544,-0.567974011448052,-0.809721142197034,2.20184625383959,-0.333660027041703,0.537906948526659
"29",0.00000916403419645051,-1.97611031136812,-0.932245534636733,0.201310079168392,1.3330131380261,2.11690391376076,0.549229562449447,-0.04474898498528,-0.520494649079476,-0.530568292973395,0.108216957332736,1.86098989781665,-0.0607456089811148,-0.279591086618491,-0.124099149208106,3.51729670728503,0.081288758318499,-0.499276008864999,2.15009555963547,-0.415133592075812,0.424661049124298
"30",0.000000209597832514151,-2.57128933719144,-1.04839924995676,-0.065229862833386,1.21656508371707,1.89540972690387,0.406697967121527,0.041218105090686,-0.515889037825924,-0.434263563151552,-0.0537078343950247,0.720421805814154,-0.597797178682957,-0.389945526506708,0.117768483772961,5.3901482245639,0.48156217517508,-0.379101232519234,2.23765249617523,-0.510355528996491,0.55660809080012
"31",0.000000032078260219517,-1.68209314713687,-1.0369886759885,-0.0295466459741171,1.1986007830039,2.16353444949306,0.274617127456159,-0.0477220070856448,-0.0830255563763982,-0.213438000067186,-0.0952527992853711,1.10868725832637,-0.432267073017387,-0.567830600574626,0.151795249081614,3.48366123063663,0.208269353449803,-0.531735377767961,2.08983384653415,-0.432060973351196,0.504704206988829
"32",0.000140013126771508,-2.20300064294696,-0.984760677449273,-0.0802498840890684,1.09131953199402,1.77048229014284,0.50758600443221,-0.0662552185600177,-0.493405835636956,-0.282411727779427,-0.00979014659105819,1.53221910527243,0.0554076316607006,-0.138708990647008,-0.173572717206963,4.48322476922578,0.139698550426488,-0.431739005992862,1.44840127365785,-0.35561156738398,0.539209602413721
"33",0.0000000567551601484993,-2.17224755292422,-0.79726940603478,-0.0849703923708477,1.02284009237832,1.57528501368986,0.521446851898621,-0.0446465088639879,-0.633613691924235,-0.286999757636031,-0.0500044785239892,1.42101890546689,-0.278927131453174,-0.199084700192541,-0.0728329409210481,4.28058051236169,0.0711393219292693,-0.263689567522844,1.59379915484663,-0.564130476516731,0.574112033008447
"34",0.000000122476000488038,-2.16467477661464,-0.921130302994342,-0.0685492292564905,1.28569159021701,2.2480241342945,0.603741228043692,0.0489436037192922,-0.749780953270024,-0.631599890123631,0.0614928060624165,1.38941397423162,-0.75499002357215,-0.0315828777372186,-0.144423732519711,5.25383635142374,0.015279972875873,-0.169917901679264,2.20824664759973,-0.457507174749956,0.333210784271026
"35",0.00000111647720080456,-2.3829430009394,-0.8914969359504,-0.0378605794334443,0.905150665788547,1.20620320892324,0.410822409623855,0.0489848791207852,-0.727712778164258,-0.382327720187782,0.0857966049243053,1.54123662300931,-0.254935438593152,-0.475233083873493,-0.121755887829774,5.72228412026259,0.0466671710579466,-0.115330734517952,1.36568687686791,-0.278312125311489,0.449467441132974
"36",0.00000422696321781352,-2.41099380049161,-1.09748705928071,0.0384645319996164,1.11586875247217,1.68281097498047,0.52319673293536,-0.308072844368785,-0.196614268868478,-0.380057821725483,-0.0325776635492704,1.39026155724195,0.0494896090425026,-0.101885109143977,0.126304406259342,4.78874798349117,-0.404470621944352,0.220192931144989,1.56545138262972,-0.567970764904481,0.591839166708416
"37",0.000028431704342533,-2.05055231394743,-0.927900123693451,0.00431761409847467,0.886051430916311,1.54064343286434,0.488346086363315,-0.059780529582557,-0.635010314757379,-0.207435141776446,-0.0368974996459943,1.21019483819968,-0.263584623268071,-0.511903138314482,-0.0594416080711191,5.31157408432126,-0.0166811900383005,-0.09782441414124,1.72558871303066,-0.222613574570369,0.359385430152525
"38",0.000130788501073467,-2.35022162954444,-1.06595432265643,0.0416802518930183,1.06132755812525,1.51370435792693,0.495808633850421,0.143391270888466,-0.429906056805844,-0.442489155065532,-0.0980025061505034,1.77654022085662,-0.848378420097798,-0.940806233660797,0.239040864427502,3.92622213138872,0.381818958365051,-0.113464854383804,2.55275431912632,-0.463960844752443,0.510268814294247
"39",0.0000149414019842477,-2.22795253647887,-0.896484432255392,-0.10194584047423,0.975777491430989,1.69836274174484,0.574124816730274,-0.0148525371635101,-0.714219207377312,-0.649503958039079,0.0524746534245624,1.28073984944858,-0.499350737772387,-0.407174144819516,-0.106698458524095,5.67597788518542,0.161287851125266,-0.38532759824482,2.59786220668977,-0.391328006922792,0.492110477352021
"40",0.00000000865057409971655,-1.43986555361447,-0.724179060250858,0.20324789568406,1.19423733248767,2.18169943867405,0.328044608863,0.0102891970377541,-0.287498486919997,-0.119032162198932,-0.0420483556902425,1.24107410371829,-1.19024693992223,-0.190837477406866,0.0433592911372124,6.44712150894463,0.227886892167005,-0.800443711108443,1.82529835145174,-0.698008497527701,0.606229999232501
"41",0.000062990141304366,-1.90112571124323,-1.05503003116487,-0.0376853345321979,1.03446521759191,1.63608366571695,0.499253949211355,-0.0864240412713151,-0.237432363509066,-0.420579602869116,-0.0594051262047877,2.14419656212947,-0.0417492843219741,-0.649403692892635,0.0519982808812185,6.10765011621012,-0.892690052431653,-0.602322346898488,2.70599544226758,-0.402905576559009,0.477164629201146
"42",0.0000263433084795992,-2.19736156272205,-1.16400620021277,-0.0233551267792062,0.939727310813281,1.6133001574307,0.423369082699506,-0.128667896038753,-0.0486930192792958,-0.426576955546143,0.00675332341809939,0.870599763267784,-0.364559545532825,-0.0805750782756288,0.057811425899685,4.80332177229031,0.234400535784089,-0.140977810840379,1.89186359892769,-0.2561172076913,0.343947308769956
"43",0.00000033901654676383,-1.93158324241018,-0.744726687866753,0.100304109367592,1.25953305142252,1.68743883706497,0.695413619079659,-0.164515782372605,-0.439608070743117,-0.783213992297598,-0.0348868544596146,1.17987313265892,-0.294772418485203,-0.147280386197641,-0.0464502615550547,5.26163165631811,0.146641129859626,-0.318764758482463,2.70485434779172,-0.698288909319255,0.688531202815481
"44",0.00000193308008600337,-2.31821374095091,-1.41035150933213,-0.049302533281811,0.893538163146064,1.48627128717768,0.542501456316427,0.122643959072671,-0.48845394613544,-0.527271638776445,-0.0555454377562995,1.00929586938467,-0.603896395023601,-0.632148071747941,-0.0560866711531501,5.18214516807837,0.390270008965949,-0.194182465589026,2.40102489759749,-0.368919202341326,0.419338783407604
"45",0.00000121497331441337,-2.00211235026195,-0.867656110265671,0.0137863157605124,1.22049512526188,1.79345851399695,0.409791940444821,-0.0950177116423605,-0.264922297263485,-0.127699627543692,-0.0646430444580505,1.69094459152412,-1.00186492909883,0.0777038570538493,-0.0701012298391538,6.79340106988475,-0.652342394051615,-0.70224968207037,1.17454063924384,-0.20791984101356,0.4458410197577
"46",0.0000153412795198775,-2.43091866840185,-1.22761745941541,-0.165283625585253,1.05679157550194,2.2923140858162,0.540042548876829,0.0875993524776059,-0.53281589901699,-0.319953919250028,-0.0706595998266091,2.15314080998543,-0.157175079447635,-0.985256718646168,-0.178327305007486,2.71853168746952,0.157651717246523,-0.00992937515151524,2.00860591245346,-0.174367357396439,0.356827255337467
"47",0.000050049654367552,-2.02554863932425,-1.14025097358011,-0.0218770327014094,0.887889128169992,1.54230234362023,0.391177936606621,-0.231281456698686,-0.251126723259613,-0.275634001289354,0.0316249320139064,1.29359392573579,-0.43649513230512,-0.205288033773304,-0.334747911449563,8.09199704283813,0.677430474095703,-0.378216403683971,1.96898528410749,-0.450829315390148,0.620166559465574
"48",0.000000418167219913141,-2.43850303897083,-1.15211893168505,-0.0142505349353437,0.899063858878801,1.66895310467053,0.330281777410552,0.00270285907001853,-0.0876914797428389,-0.377606579070725,-0.0291932811986121,1.59840154779029,-0.794466934738089,-0.420489047675766,-0.195123292890674,9.5836025257516,-0.193150642029477,-0.706344363239139,1.7701881162906,-0.325903941172758,0.50381712967068
"49",0.00000483758397119617,-1.92865862843843,-1.10579071530901,-0.0175567999864989,1.26995237466224,1.97467201042288,0.622324154740792,-0.249553893013692,-0.723133299773053,-0.374092204005157,-0.0814025066081981,1.4316020057103,-0.147329190548729,-0.369895486753636,0.012034577572796,5.00752647187243,-0.0270844420613077,-0.066460547001816,1.8291632536981,-0.380119719463217,0.525944252448285
"50",0.00000000213632372992965,-2.14361678212447,-1.05407130607856,0.12839885426913,1.00857331899638,1.89826585303589,0.276910332439464,-0.0273808143429956,-0.272803370712727,-0.163007619410574,-0.0803903770945477,1.46101797583283,0.249178562331274,-0.855477108713148,0.17986299535973,5.17219006767223,0.177833871032946,-0.241595918120918,1.67684661170027,-0.49351208185719,0.413762161113947
"51",0.00000061411444425615,-1.87847952165211,-0.919838909022159,0.032336391153527,1.16694265184101,1.80812965830042,0.453126108924269,-0.128561866420623,-0.316689004287667,-0.461609256119147,-0.00908581525327583,1.61497920579012,-1.66676735617048,-0.42467177050927,-0.00667891854683026,5.51986860773157,0.514750845573419,-0.0394002660448966,2.14788268182143,-0.405088507289057,0.425911280927816
"52",0.0000570795474006375,-2.49501004416524,-0.918056245028292,0.018434201202309,0.972199542012463,1.47435442758002,0.473333848675059,-0.0132130034552437,-0.251006756385559,-0.561817644441355,0.0147092776558463,1.65441261526347,-0.703916133443698,-0.481655933746026,-0.0415371663443142,5.7284345539296,-0.0338701189242367,-0.173697393566424,2.37351413540862,-0.456276350068466,0.447755659787476
"53",0.0000161532548131955,-1.80187425795705,-1.26655335434576,-0.211331063748548,1.05823401417836,1.71079055881026,0.366069041535277,-0.0417864882089038,-0.0546687869056787,-0.0767147153547235,-0.0896110717396966,1.60430809432572,-0.857302990431925,-0.488175659327017,0.00389399712104413,3.37136451408153,0.470371257795861,-0.173970480285635,1.54456260217316,-0.345350930262306,0.428431109888489
"54",0.000000227223010730239,-2.03721922164655,-0.918671983942895,-0.04146983695255,1.17026766936469,2.08529614053788,0.492127133208945,-0.0989441138281721,-0.797928160324684,-0.204975710316691,0.01701100186938,1.15440874626114,-1.26390921780111,-0.310059322059538,0.0986570231002843,8.00196014886296,0.590857749138615,-1.03266798810624,1.67724677624441,-0.50876282549611,0.620942096612466
"55",0.00000381520422491016,-2.00612701738377,-1.01092887584765,-0.0322375826059496,1.03783960032308,1.66615882974147,0.53730059661109,0.0332069968654834,-0.759486340064108,-0.47155050375714,0.0622072884366539,1.25853569638577,-0.447901526438912,-0.340482988446718,-0.17857598513813,4.51228339783601,0.458977078898833,-0.205352374137665,1.79239655962638,-0.444221769651561,0.558345019224009
"56",0.0000000163332079924143,-2.25717496288804,-0.931088761738815,-0.141075533635247,1.25742911536498,1.54616816676607,0.300441703155792,0.00898690036263062,-0.273668718965387,-0.276071241240912,-0.0496583688299228,1.786108927064,-1.1327114771286,-0.922599301682859,0.0611822363149896,4.06451811818372,0.256857967676145,-0.251971218737111,1.97510271358813,-0.311509378707292,0.445465756495481
"57",0.00000788136111401621,-2.26616295921179,-1.0589450602204,-0.153976415426927,1.05126894207077,1.42881765947596,0.43030238787753,0.0114186337798832,-0.898774901489438,-0.190333722152262,0.0758596787598463,1.24743981873101,-0.72199041114427,-0.346528858760283,-0.109915761883699,6.60350868663384,0.979308137874002,-0.890469998861592,1.51827057072555,-0.489447005357881,0.674958817929837
"58",0.00000703877102415755,-1.97525554943095,-1.2512825068747,-0.068259713633527,1.02682901285004,1.67322448799628,0.436622829203169,-0.100534252749074,-0.297885480287286,-0.323263256239833,-0.0518962051719276,1.15161735184368,-0.36589781952352,-0.062985353048208,-0.100524814934033,4.16025625754008,0.446255219711717,-0.139852018994821,1.48614231130076,-0.217019437482523,0.354203436321251
"59",0.00000391037795579331,-1.52723010792912,-0.914936772280142,0.0678965905039392,1.38975318947353,2.26029861169815,0.583889726029224,-0.204844824350984,-0.711434850382801,-0.503686049897316,0.031346346503176,1.93818867301178,-0.0265139525910725,-0.386090002078469,0.152122978931582,5.65334860159417,0.159758069176268,-0.312623219159889,1.55291374713645,-0.335645021588436,0.38892419932294
"60",0.0000189876452461359,-2.36913784043924,-1.07001248758592,-0.0721716135322978,0.951676558052159,1.5579431488777,0.46870885440213,0.103877610438395,-0.421439303504744,-0.508991584607881,-0.049255453887729,1.84969779983809,-0.885465648049358,-0.2469939605997,-0.118602606401376,4.92511004149745,-0.077648476856286,-0.0381751424630806,1.8323213516693,-0.204836163282163,0.355695680785833
"61",0.0000111025218221111,-1.92397992246275,-0.934176914881384,0.173654140634245,0.882153848559164,1.34814518493695,0.318587764498805,0.0213018248039397,-0.132346277048223,-0.133747400336916,-0.110125577876283,1.76910206385814,-0.67105525481972,-0.597974611831206,0.0999722289449527,3.58574499909388,0.53825021611274,-0.233910786649382,1.49198920051745,-0.401778624699223,0.527737436359614
"62",0.0000644197493723128,-2.32951216058104,-0.911371961457262,-0.0989700183316316,1.0201988851527,1.76776609674361,0.361268794978666,-0.129386321758352,-0.202765362401296,-0.27584124264837,0.0199300918702472,1.84167991531028,-0.774533051094237,-0.281560939620865,-0.289503800610903,5.14318689825551,0.0971270582891513,-0.224150437615097,1.41851223977207,-0.211153975194651,0.509343010174504
"63",0.0000522757039749318,-2.18987790665657,-1.18076416024367,-0.0273211259902014,1.01689311856728,1.69708792572147,0.523340952696682,-0.0748896628570461,-0.0751305609231604,-0.409131743278428,-0.0153913532177963,1.48598492849133,-0.436203953234118,-0.367192180321614,-0.125953949653627,5.43705761468339,-1.06842643514494,0.123210388833459,2.06741062812031,-0.49003006513275,0.571497987970076
"64",0.000209083569065682,-2.31331482832336,-0.855967114349031,-0.154035931438579,1.12310749922649,1.89489021714827,0.367286068627534,0.0873295355748086,-0.214044280518901,-0.329494670743235,-0.00078068689320773,1.75092398378257,-0.0648234904250214,-0.572717304291554,-0.228033993007621,4.36462656836418,-0.439736010106509,-0.107238666125477,2.19320233927373,-0.386902898702574,0.507507434217185
"65",0.000467315261196736,-2.37326531940665,-1.23652520258577,-0.0943367309256281,0.960975430009311,1.73835361706397,0.645272278972775,0.128227929624646,-0.794683165237428,-0.3710182014665,-0.0529150000386666,1.78809172023331,-0.48169527191168,-0.76228036324977,0.0286600798357423,4.72502392746043,-0.478940301344463,0.121580723843932,2.43796180451376,-0.530993047608964,0.561728672818492
"66",0.0000000273770423684279,-1.73449150456612,-0.990835425757258,0.0391288460029701,1.31582867884331,2.2323204045967,0.443172797788399,-0.0899589654195002,-0.12990994660245,-0.450919258114448,-0.0587562209712225,1.26902202612991,0.210214107784604,-0.625337375794762,-0.139043946402076,5.08827369227397,0.385446265011017,-0.615475779786526,2.19771571974267,-0.331707027401896,0.457798786043962
"67",0.00000238164776608494,-2.49163940262804,-1.05149295087247,-0.144723508141509,0.760196625387865,1.58920206284669,0.531597174203832,-0.0401844711167927,-0.22472311744738,-0.654711820753089,-0.0224889149314656,1.49397428577004,-0.18777056386094,-0.573484518464818,0.0278105306767296,4.76523028783208,-0.125413439083299,-0.213949808538757,2.25477460554824,-0.246416490961168,0.321941000911982
"68",0.00000066005372066621,-2.16160652108964,-0.792583720219146,0.0488101860011377,0.957454746506601,1.58675159473906,0.679315884659162,-0.0363856965718827,-0.756868392996434,-0.53717251856093,-0.0491553339432087,1.5373787350252,-1.02461393411272,-0.222992939830925,-0.130607070283117,5.04370276471631,0.606687811549895,-0.381096352743212,1.54074578141126,-0.272706293422943,0.53109781767249
"69",0.00000604377052957101,-1.82650272041324,-0.866736935030969,0.0488064253471733,1.09134778263327,1.50076528935432,0.410220822918417,0.0502001927255033,-0.184685777123332,-0.299359163815596,0.0864540002818154,1.05739961486708,-0.9297894060208,-0.33622552431278,0.0188921883487238,4.70864314549498,0.2763721839445,-0.60214933808886,1.71104365759004,-0.389159366315929,0.500212492408158
"70",0.00000836638610570113,-2.42588842343316,-1.09434928392993,0.0854350230712295,0.699788011492593,1.64986935899784,0.580518466615832,0.0287303917758187,-0.591228180875817,-0.534027457967618,0.0407133389656793,1.60191598125833,-0.510311493666736,-0.742644544164763,-0.0214442227740522,4.91889552127577,0.687017434253944,-0.390930282004969,2.18138252629537,-0.352028625153987,0.326431984866505
"71",0.000000454196133371532,-2.00287404368951,-1.16916229912347,0.0488142069720243,1.05344983964986,1.78890123977646,0.340407727040063,-0.0107914472503884,-0.330943320155268,-0.291547980444801,-0.0102149460401257,2.10743733047371,-0.956085165976724,-0.779045800331592,-0.0466549930588556,5.14386143716166,-0.186777039020277,-0.235893598548963,2.35373901793411,-0.398686561546636,0.355996694148129
"72",0.0000316486245391904,-1.80841856592674,-0.877226705031785,0.0524675285635722,1.17234869544317,1.59962919698198,0.519950814046548,0.00293516268469347,-0.69514361978445,-0.408779899341217,-0.00373258799757503,1.47752870748183,-0.964149735867095,-0.329235446697069,-0.0734036531063964,5.65376496248398,0.937970567503505,-0.4501414165664,2.07610950213565,-0.481200181098084,0.498921403447337
"73",0.0000227749971047022,-2.09719413577763,-1.28195621631026,-0.0331387093276176,0.918159676295579,1.7334096943597,0.471993569668811,0.0394659754300035,-0.481482751149305,-0.350539911103721,-0.0130035518680058,1.4496091052814,-0.409599238856286,-0.712517874370832,0.016006651261101,4.97442373475411,0.362005087672614,-0.664245691190667,1.81179143721083,-0.133897905210793,0.412645458900047
